Unnamed: 0,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,RevenuePerMonth,ServiceBundleScore,HighRiskContract,FiberOpticUser,PaperlessHighRisk,SingleCustomer,HighMonthlyCharges,TenureChargesRatio,ChargesPerService,StabilityScore,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,LifecycleStage_Growing,LifecycleStage_Loyal,LifecycleStage_Mature,LifecycleStage_New
1229,1,0,1,0,61,1,1,1,0,1,1,0,1,0,75.35,4729.3,76.27903225806452,6,0,0,0,0,0,0.7989521938441388,10.764285714285714,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2689,0,1,1,0,72,1,1,1,1,1,1,1,1,1,116.75,8277.05,113.38424657534246,8,0,1,1,0,1,0.6114649681528662,12.972222222222221,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6090,1,0,1,1,68,1,0,1,1,1,0,1,1,1,103.25,7074.4,102.52753623188406,6,0,1,1,0,1,0.6522781774580336,14.75,4,False,True,False,False,False,True,False,True,False,False,False,True,False,False
22,1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,10.075,1,1,0,0,1,0,0.047281323877068564,10.075,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
4918,1,0,1,1,51,1,0,0,0,0,0,0,0,0,19.55,1086.75,20.89903846153846,1,0,0,0,0,0,2.4817518248175183,9.775,4,False,False,True,False,False,True,False,True,False,False,False,True,False,False
2438,0,0,0,0,8,1,1,1,0,0,1,1,1,1,103.35,847.3,94.14444444444445,6,1,1,1,1,1,0.07666506947771921,14.764285714285714,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
6196,1,0,0,0,69,1,1,1,1,1,0,1,1,1,110.05,7430.75,106.15357142857142,7,0,1,1,1,1,0.6213417379558758,13.75625,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3161,1,0,0,0,14,1,0,0,0,0,0,0,0,0,19.35,324.8,21.653333333333332,1,0,0,0,1,0,0.6879606879606879,9.675,1,False,False,True,False,True,False,False,False,False,True,True,False,False,False
4181,0,0,1,0,62,1,1,0,0,1,0,1,1,1,101.35,6164.7,97.85238095238095,5,1,1,1,0,1,0.6057645334636053,16.891666666666666,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False
5114,0,1,0,0,50,1,1,1,1,0,0,0,0,1,83.4,4113.7,80.66078431372549,4,1,1,1,1,0,0.5924170616113744,16.68,1,False,True,False,True,False,False,False,False,True,False,False,True,False,False
2403,0,0,1,0,71,1,0,1,1,1,1,1,1,1,84.8,6046.1,83.97361111111111,7,0,0,1,0,0,0.8275058275058276,10.6,3,True,False,False,False,True,False,True,False,False,False,False,True,False,False
6772,1,0,0,0,38,1,0,0,0,1,1,0,1,1,62.3,2354.8,60.379487179487185,4,0,0,1,1,0,0.6003159557661928,12.459999999999999,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False
4074,1,1,1,0,58,1,1,0,0,1,0,1,1,1,98.7,5812.6,98.51864406779661,5,1,1,1,0,1,0.5817452357071213,16.45,2,False,True,False,True,False,False,False,False,True,False,False,True,False,False
1636,0,0,0,0,48,1,1,0,0,0,0,0,0,0,24.35,1133.7,23.136734693877553,2,0,0,0,1,0,1.893491124260355,8.116666666666667,2,False,False,True,False,True,False,True,False,False,False,False,False,True,False
5064,1,0,0,0,2,0,0,0,1,1,1,0,0,1,40.4,77.15,25.71666666666667,3,1,0,1,1,0,0.04830917874396135,10.1,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True
1882,1,0,1,1,29,1,0,1,0,0,0,0,1,1,60.2,1834.15,61.138333333333335,3,1,0,1,0,0,0.4738562091503268,15.05,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False
1301,0,0,1,1,66,1,0,1,1,0,1,0,0,1,58.2,3810.8,56.87761194029851,4,0,0,1,0,0,1.114864864864865,11.64,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2812,1,0,1,0,66,1,1,0,1,0,1,1,1,1,104.05,6890.0,102.83582089552239,6,0,1,1,0,1,0.6282722513089005,14.864285714285714,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6895,1,0,1,1,54,0,0,0,0,1,1,0,1,0,46.0,2424.05,44.07363636363637,3,0,0,0,0,0,1.148936170212766,11.5,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False
5366,0,0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,59.65373134328358,3,0,0,1,0,0,1.0864197530864197,14.9375,4,True,False,False,False,False,True,False,False,True,False,False,True,False,False
2312,1,0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,401.85,21.150000000000002,1,0,0,0,1,0,0.8530805687203791,10.05,1,False,False,True,False,True,False,False,False,False,True,True,False,False,False
677,0,0,0,0,2,0,0,0,0,0,0,0,1,1,34.7,62.25,20.75,1,1,0,1,1,0,0.05602240896358543,17.35,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
146,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.6,61.35,15.3375,1,0,0,0,1,0,0.14563106796116504,9.8,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True
4396,1,1,0,0,1,0,0,0,0,0,0,0,0,1,25.1,25.1,12.55,0,1,0,1,1,0,0.038314176245210725,25.1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
583,0,0,1,1,1,1,0,0,0,0,0,0,0,1,19.0,19.0,9.5,1,1,0,1,0,0,0.05,9.5,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True
6461,1,0,1,0,49,1,0,0,1,0,0,1,0,1,85.3,4297.95,85.959,3,1,1,1,0,0,0.5677867902665121,21.325,2,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1256,0,0,1,1,72,1,1,1,0,1,1,1,1,1,85.9,6110.75,83.70890410958904,7,0,0,1,0,0,0.8285385500575373,10.7375,4,True,False,False,False,False,True,False,True,False,False,False,True,False,False
6604,1,0,1,1,2,1,0,0,0,0,0,0,0,1,44.5,90.05,30.016666666666666,1,1,0,1,0,0,0.04395604395604396,22.25,2,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3250,1,0,1,0,11,1,0,0,0,0,0,0,0,1,20.55,184.95,15.4125,1,0,0,1,0,0,0.5104408352668214,10.275,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True
3808,0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,13.675,1,1,0,0,0,0,0.14778325123152708,9.65,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True
1960,0,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,84.96176470588235,5,1,1,0,0,0,0.36830357142857145,14.766666666666666,3,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1944,1,0,0,1,8,0,0,0,0,0,0,0,0,0,25.5,215.2,23.91111111111111,0,1,0,0,0,0,0.3018867924528302,25.5,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4445,0,0,0,0,63,1,1,1,1,1,0,1,0,0,98.0,6218.45,97.16328125,6,0,1,0,1,1,0.6363636363636364,14.0,2,False,True,False,False,False,True,False,True,False,False,False,True,False,False
5099,0,0,0,1,11,1,0,0,0,0,0,0,0,0,20.1,221.35,18.445833333333333,1,1,0,0,0,0,0.5213270142180094,10.05,1,False,False,True,True,False,False,False,True,False,False,False,False,False,True
2637,0,0,1,1,36,0,0,1,0,1,1,0,0,0,40.65,1547.35,41.82027027027027,3,0,0,0,0,0,0.8643457382953181,10.1625,4,True,False,False,False,False,True,False,True,False,False,False,False,True,False
448,1,0,1,1,8,1,0,0,0,1,0,1,1,1,94.75,759.55,84.39444444444445,4,1,1,1,0,1,0.0835509138381201,18.95,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True
2761,0,1,0,0,10,0,0,0,0,0,0,0,1,1,34.7,329.8,29.981818181818184,1,1,0,1,1,0,0.2801120448179272,17.35,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
693,0,0,0,0,3,1,1,0,0,0,0,0,0,1,75.1,270.7,67.675,2,1,1,1,1,0,0.03942181340341656,25.03333333333333,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1522,0,0,0,0,29,1,0,1,1,1,0,0,1,1,68.85,1970.5,65.68333333333334,5,1,0,1,1,0,0.4151753758052971,11.475,1,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4489,0,0,1,1,64,1,1,0,1,0,0,0,0,1,53.85,3399.85,52.30538461538461,3,0,0,1,0,0,1.1668185961713764,13.4625,4,True,False,False,False,True,False,True,False,False,False,False,True,False,False
4712,1,0,1,1,50,1,1,1,1,1,0,1,1,1,108.25,5431.4,106.49803921568626,7,0,1,1,0,1,0.4576659038901602,13.53125,4,False,True,False,False,True,False,False,False,True,False,False,True,False,False
2607,1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.75,69.75,34.875,1,1,1,1,1,0,0.014134275618374558,34.875,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
82,0,0,1,0,7,1,0,0,0,1,0,0,0,1,75.15,496.9,62.1125,2,1,1,1,0,0,0.09192383453709782,25.05,1,False,True,False,True,False,False,True,False,False,False,False,False,False,True
6119,0,0,0,0,14,1,0,0,1,0,0,0,0,0,51.45,727.85,48.52333333333333,2,0,0,0,1,0,0.2669208770257388,17.150000000000002,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False
274,1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,35.3,1,1,1,0,1,0,0.013966480446927375,35.3,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
5368,0,1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,58.875,1,1,1,1,1,0,0.04207573632538569,35.15,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1914,0,0,0,0,3,1,1,0,0,0,1,1,0,0,64.6,174.2,43.55,4,1,0,0,1,0,0.04573170731707318,12.919999999999998,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
1223,0,0,0,0,2,1,1,0,0,0,0,0,0,1,75.9,143.35,47.78333333333333,2,1,1,1,1,0,0.02600780234070221,25.3,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
3444,1,0,1,0,36,0,0,1,0,1,0,0,0,0,35.35,1317.95,35.62027027027027,2,0,0,0,0,0,0.9903713892709766,11.783333333333333,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False
928,0,0,1,1,68,1,1,0,1,0,1,1,1,1,103.75,7039.45,102.02101449275362,6,0,1,1,0,1,0.649164677804296,14.821428571428571,4,False,True,False,False,False,True,False,True,False,False,False,True,False,False
6266,1,1,0,0,33,1,1,0,1,1,0,0,0,1,83.85,2716.3,79.89117647058823,4,1,1,1,1,0,0.3889216263995286,16.77,1,False,True,False,True,False,False,False,True,False,False,False,False,True,False
901,0,0,0,0,9,1,1,0,0,1,0,1,1,0,98.3,923.5,92.35,5,1,1,0,1,1,0.0906344410876133,16.383333333333333,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1809,1,1,1,0,32,1,1,0,0,0,0,0,1,1,85.0,2642.05,80.06212121212121,3,1,1,1,0,0,0.37209302325581395,21.25,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5696,1,0,1,0,22,1,0,1,0,0,1,0,0,1,54.2,1152.7,50.11739130434783,3,1,0,1,0,0,0.39855072463768115,13.55,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False
6163,0,0,1,0,19,1,1,0,1,0,0,0,1,1,89.1,1620.8,81.03999999999999,4,1,1,1,0,0,0.21087680355160934,17.82,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1886,1,0,1,1,67,1,0,1,0,1,1,0,0,1,60.4,3953.7,58.14264705882353,4,0,0,1,0,0,1.0912052117263844,12.08,4,True,False,False,False,False,True,True,False,False,False,False,True,False,False
1872,0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.7,804.25,19.148809523809526,1,0,0,0,0,0,1.9806763285024156,9.85,4,False,False,True,False,False,True,True,False,False,False,False,False,True,False
4538,0,0,0,0,3,1,0,0,0,0,1,0,1,0,85.8,272.2,68.05,3,1,1,0,1,0,0.03456221198156682,21.45,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6751,1,0,0,0,52,1,0,0,0,0,0,0,0,0,19.65,1025.05,19.340566037735847,1,0,0,0,1,0,2.5181598062953996,9.825,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False
2861,0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,40.975,2,1,1,1,1,0,0.012055455093429776,27.316666666666666,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4059,0,0,1,1,2,1,0,0,0,0,0,1,1,0,65.7,134.35,44.78333333333333,3,1,0,0,0,0,0.029985007496251874,16.425,2,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1742,0,0,0,0,2,1,0,0,1,0,0,1,0,1,87.15,183.75,61.25,3,1,1,1,1,0,0.022688598979013045,21.7875,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1450,1,0,1,1,8,1,0,0,0,0,0,0,0,1,19.35,152.6,16.955555555555556,1,1,0,1,0,0,0.3931203931203931,9.675,2,False,False,True,True,False,False,False,False,False,True,False,False,False,True
6960,0,1,1,0,42,1,1,0,1,1,0,1,0,1,95.55,3930.6,91.4093023255814,5,1,1,1,0,1,0.4350077679958571,15.924999999999999,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5750,0,1,1,0,13,1,0,0,0,0,0,0,0,1,70.15,916.75,65.48214285714286,1,1,1,1,0,0,0.18271257905832747,35.075,1,False,True,False,True,False,False,False,False,True,False,True,False,False,False
141,0,0,0,0,8,1,1,1,0,0,1,0,1,0,71.15,563.65,62.62777777777777,5,1,0,0,1,0,0.11088011088011088,11.858333333333334,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True
3643,0,0,1,0,53,1,0,0,0,0,0,0,0,0,19.05,990.45,18.34166666666667,1,0,0,0,0,0,2.6433915211970076,9.525,3,False,False,True,False,True,False,False,True,False,False,False,True,False,False
4515,0,0,0,0,15,1,0,0,1,0,0,1,0,1,83.2,1130.0,70.625,3,1,1,1,1,0,0.17814726840855105,20.8,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False
5683,0,0,0,0,39,0,0,0,0,1,0,1,1,1,50.75,2011.4,50.285000000000004,3,1,0,1,1,0,0.7536231884057971,12.6875,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False
6039,1,1,1,0,27,0,0,0,0,0,0,0,1,0,36.5,1032.0,36.857142857142854,1,1,0,0,0,0,0.72,18.25,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4459,0,0,0,0,1,1,1,0,1,0,0,1,1,1,100.25,100.25,50.125,5,1,1,1,1,1,0.009876543209876543,16.708333333333332,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1542,0,0,0,0,46,1,0,0,0,0,0,0,0,1,21.1,937.1,19.938297872340424,1,0,0,1,1,0,2.0814479638009047,10.55,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4435,1,0,1,0,17,1,1,0,1,0,0,0,0,1,80.5,1336.9,74.27222222222223,3,1,1,1,0,0,0.2085889570552147,20.125,1,False,True,False,True,False,False,True,False,False,False,True,False,False,False
6646,1,0,1,1,51,1,0,0,0,0,0,0,0,0,19.4,997.75,19.1875,1,0,0,0,0,0,2.5,9.7,4,False,False,True,False,True,False,False,False,False,True,False,True,False,False
6046,0,0,0,0,9,1,0,0,0,1,0,0,1,1,85.3,781.4,78.14,3,1,1,1,1,0,0.10428736964078796,21.325,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True
5224,0,1,0,0,45,1,1,0,0,1,0,1,1,1,100.15,4459.8,96.95217391304348,5,0,1,1,1,1,0.4448838358872961,16.691666666666666,2,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3813,1,0,1,1,69,1,1,0,1,1,0,1,1,1,105.0,7297.75,104.25357142857143,6,0,1,1,0,1,0.6509433962264151,15.0,4,False,True,False,False,False,True,False,False,True,False,False,True,False,False
5088,0,0,1,1,57,1,0,0,0,0,0,0,0,0,19.75,1272.05,21.931896551724137,1,0,0,0,0,0,2.746987951807229,9.875,4,False,False,True,False,False,True,True,False,False,False,False,True,False,False
5073,0,0,0,1,22,0,0,0,0,1,0,1,1,1,49.45,1031.4,44.84347826086957,3,0,0,1,0,0,0.4360753221010902,12.3625,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False
1095,1,0,0,0,1,1,0,0,0,0,0,1,0,1,80.55,80.55,40.275,2,1,1,1,1,0,0.012262415695892091,26.849999999999998,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
5892,1,0,0,0,10,1,0,1,0,0,0,0,0,1,51.65,524.5,47.68181818181818,2,1,0,1,1,0,0.1899335232668566,17.216666666666665,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1080,1,0,0,0,32,1,0,0,0,0,0,0,0,1,20.05,614.45,18.61969696969697,1,0,0,1,1,0,1.520190023752969,10.025,2,False,False,True,False,False,True,True,False,False,False,False,False,True,False
5053,0,0,1,1,16,1,1,0,1,0,0,0,0,1,79.95,1267.95,74.58529411764707,3,1,1,1,0,0,0.19765287214329832,19.9875,2,False,True,False,True,False,False,False,True,False,False,True,False,False,False
5416,0,0,1,1,57,1,0,0,1,0,0,1,1,1,95.0,5535.8,95.4448275862069,4,0,1,1,0,1,0.59375,19.0,4,False,True,False,False,True,False,False,False,True,False,False,True,False,False
2094,0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.65,391.7,20.61578947368421,1,1,0,0,1,0,0.8716707021791769,9.825,0,False,False,True,True,False,False,False,False,False,True,True,False,False,False
6996,0,0,1,1,41,1,0,0,1,0,1,0,1,1,66.5,2728.6,64.96666666666667,4,0,0,1,0,0,0.6074074074074074,13.3,4,True,False,False,False,True,False,True,False,False,False,False,False,True,False
3140,1,0,0,0,14,1,0,0,0,1,0,0,0,0,76.45,1117.55,74.50333333333333,2,1,1,0,1,0,0.18076178179470626,25.483333333333334,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1359,0,0,0,0,9,1,1,0,0,0,0,1,1,1,94.75,889.9,88.99,4,1,1,1,1,1,0.09399477806788512,18.95,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
2708,0,1,0,0,13,1,1,1,0,0,0,1,1,1,100.8,1308.1,93.43571428571428,5,1,1,1,1,1,0.12770137524557956,16.8,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False
459,1,0,0,0,1,1,1,0,0,0,0,0,0,1,75.1,75.1,37.55,2,1,1,1,1,0,0.01314060446780552,25.03333333333333,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4566,1,0,1,0,68,1,0,0,1,0,1,1,1,1,100.3,6754.35,97.88913043478261,5,0,1,1,0,1,0.6712734452122409,16.716666666666665,3,False,True,False,False,True,False,False,False,True,False,False,True,False,False
6295,0,0,1,1,48,1,0,0,0,0,0,0,0,0,20.2,1027.25,20.964285714285715,1,0,0,0,0,0,2.2641509433962264,10.1,4,False,False,True,False,False,True,True,False,False,False,False,False,True,False
261,1,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,97.45,6,1,1,1,1,1,0.12048192771084337,15.271428571428572,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False
6106,1,0,0,0,2,1,0,1,0,1,0,0,0,1,55.1,113.35,37.78333333333333,3,1,0,1,1,0,0.035650623885918005,13.775,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4655,0,0,0,0,32,1,1,1,0,0,0,1,1,0,74.75,2282.95,69.18030303030302,5,0,0,0,1,0,0.42244224422442245,12.458333333333334,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False
1936,0,0,1,0,51,1,0,1,1,0,1,0,0,1,60.5,3145.15,60.48365384615385,4,0,0,1,0,0,0.8292682926829268,12.1,3,True,False,False,False,True,False,True,False,False,False,False,True,False,False
446,0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.55,69.55,34.775,1,1,1,0,1,0,0.01417434443656981,34.775,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
3309,0,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,527.5,20.28846153846154,1,0,0,0,1,0,1.1961722488038278,9.95,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False
2658,0,0,1,1,14,1,0,0,0,0,0,0,0,0,18.8,255.55,17.03666666666667,1,0,0,0,0,0,0.7070707070707071,9.4,3,False,False,True,False,False,True,False,False,False,True,True,False,False,False
3699,0,0,1,0,30,1,0,0,1,1,1,0,1,0,70.25,2198.9,70.93225806451613,5,0,0,0,0,0,0.42105263157894735,11.708333333333334,3,True,False,False,False,True,False,True,False,False,False,False,False,True,False
6768,0,0,1,1,72,1,1,1,1,1,1,1,1,0,117.5,8670.1,118.76849315068493,8,0,1,0,0,1,0.6075949367088608,13.055555555555555,4,False,True,False,False,False,True,False,True,False,False,False,True,False,False
4363,0,0,1,0,56,1,1,0,0,0,0,1,0,1,85.6,4902.8,86.01403508771931,3,1,1,1,0,0,0.6466512702078523,21.4,2,False,True,False,True,False,False,True,False,False,False,False,True,False,False
2941,1,0,1,0,72,1,1,1,1,1,0,1,0,1,97.95,7114.25,97.45547945205479,6,0,1,1,0,1,0.7276402223345123,13.992857142857144,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False
1616,1,0,1,1,53,1,0,0,0,0,0,0,0,1,19.4,1110.35,20.562037037037037,1,0,0,1,0,0,2.5980392156862746,9.7,4,False,False,True,False,False,True,False,False,False,True,False,True,False,False
2284,1,0,0,1,3,1,0,1,0,1,0,0,0,0,55.9,157.55,39.3875,3,1,0,0,0,0,0.05272407732864675,13.975,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3608,1,0,0,0,39,1,1,0,0,0,0,0,0,0,75.25,3017.65,75.44125,2,1,1,0,1,0,0.5114754098360655,25.083333333333332,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
808,1,0,1,0,40,1,1,0,1,0,0,1,1,1,101.3,4113.1,100.31951219512196,5,1,1,1,0,1,0.39100684261974583,16.883333333333333,2,False,True,False,True,False,False,False,False,True,False,False,False,True,False
5192,1,0,0,1,60,1,0,0,0,0,0,0,0,0,19.95,1189.9,19.50655737704918,1,0,0,0,0,0,2.863961813842482,9.975,3,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4344,0,0,0,0,68,1,1,0,1,1,0,1,1,1,80.65,5330.2,77.24927536231884,6,0,0,1,1,0,0.8328230251071647,11.521428571428572,2,True,False,False,False,False,True,False,False,True,False,False,True,False,False
6742,1,0,1,1,52,1,0,1,1,1,0,1,1,0,79.2,4016.3,75.77924528301887,6,0,0,0,0,0,0.6483790523690773,11.314285714285715,4,True,False,False,False,False,True,False,False,True,False,False,True,False,False
3722,1,0,0,1,23,0,0,1,1,0,1,0,0,0,40.65,947.4,39.475,3,0,0,0,0,0,0.5522208883553421,10.1625,2,True,False,False,False,True,False,True,False,False,False,True,False,False,False
575,1,0,1,0,61,1,0,1,1,0,1,1,1,1,81.05,4747.65,76.57499999999999,6,0,0,1,0,0,0.7434491163924437,11.578571428571427,3,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1511,0,0,1,1,67,1,0,0,0,0,0,0,0,1,19.25,1372.9,20.189705882352943,1,0,0,1,0,0,3.308641975308642,9.625,4,False,False,True,False,False,True,True,False,False,False,False,True,False,False
2852,1,0,1,0,66,1,0,1,1,1,1,1,1,1,85.9,5595.3,83.51194029850747,7,0,0,1,0,0,0.7594936708860759,10.7375,3,True,False,False,False,False,True,True,False,False,False,False,True,False,False
2347,1,0,1,1,8,1,1,0,0,0,0,0,0,0,24.4,203.95,22.66111111111111,2,0,0,0,0,0,0.31496062992125984,8.133333333333333,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True
3074,0,0,1,1,35,1,1,1,1,0,0,0,0,1,59.45,2136.9,59.358333333333334,4,1,0,1,0,0,0.5789909015715468,11.89,3,True,False,False,True,False,False,False,True,False,False,False,False,True,False
2994,1,0,1,0,62,0,0,1,1,0,1,0,0,1,38.6,2345.55,37.23095238095238,3,0,0,1,0,0,1.5656565656565655,9.65,3,True,False,False,False,False,True,False,True,False,False,False,True,False,False
2628,0,0,0,0,1,1,0,1,1,0,1,0,0,1,83.4,83.4,41.7,4,1,1,1,1,0,0.011848341232227487,16.68,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True
2713,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.45,20.45,10.225,1,1,0,1,1,0,0.046620046620046623,10.225,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True
2839,0,0,1,1,41,1,0,0,0,0,0,0,0,0,19.3,772.4,18.39047619047619,1,0,0,0,0,0,2.019704433497537,9.65,4,False,False,True,False,False,True,True,False,False,False,False,False,True,False
1817,1,1,1,0,72,1,1,0,1,0,0,1,1,0,98.35,6929.4,94.92328767123287,5,0,1,0,0,1,0.7247106190236537,16.391666666666666,3,False,True,False,False,False,True,True,False,False,False,False,True,False,False
4631,1,0,0,0,5,1,1,0,0,1,0,1,0,1,92.5,452.7,75.45,4,1,1,1,1,1,0.053475935828877004,18.5,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
4562,0,0,1,1,71,1,1,1,1,1,1,1,1,0,114.6,8100.25,112.50347222222223,8,0,1,0,0,1,0.6141868512110727,12.733333333333333,4,False,True,False,False,False,True,True,False,False,False,False,True,False,False
5481,1,1,0,0,1,1,1,0,0,0,0,0,0,1,73.65,73.65,36.825,2,1,1,1,1,0,0.013395847287340923,24.55,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1800,1,0,0,0,1,1,0,0,0,0,0,0,0,1,43.85,43.85,21.925,1,1,0,1,1,0,0.02229654403567447,21.925,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True
1594,0,0,0,1,62,1,1,0,0,0,0,0,0,0,26.0,1638.7,26.011111111111113,2,0,0,0,0,0,2.2962962962962963,8.666666666666666,3,False,False,True,False,False,True,True,False,False,False,False,True,False,False
5726,0,0,1,1,47,1,0,0,0,0,0,0,0,1,21.3,1041.8,21.704166666666666,1,0,0,1,0,0,2.10762331838565,10.65,4,False,False,True,False,False,True,True,False,False,False,False,False,True,False
270,0,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,88.89411764705882,4,1,1,1,1,1,0.1676270298585647,18.89,0,False,True,False,True,False,False,False,False,True,False,True,False,False,False
2739,0,0,1,0,61,1,1,0,0,0,1,1,1,0,101.15,6383.9,102.96612903225805,5,0,1,0,0,1,0.597161037689672,16.858333333333334,3,False,True,False,False,True,False,True,False,False,False,False,True,False,False
7005,1,0,1,0,23,1,0,0,0,0,0,0,0,0,19.3,486.2,20.258333333333333,1,0,0,0,0,0,1.1330049261083743,9.65,2,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3338,0,0,0,0,12,1,0,0,0,1,1,0,1,1,89.4,1095.65,84.28076923076924,4,1,1,1,1,0,0.1327433628318584,17.880000000000003,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1983,1,0,1,0,27,1,1,1,0,0,1,1,1,0,80.85,2204.35,78.72678571428571,6,0,0,0,0,0,0.32987171655467323,11.549999999999999,3,True,False,False,False,True,False,False,False,False,True,False,False,True,False
